n,trial,true,pred,err,gen
10,4,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
10,5,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
10,6,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
10,7,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
10,8,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
10,9,10,9,1,"The final answer to your maths question is: 9

The sequence is repeated with a total of 9 ones."
15,0,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,1,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,2,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,3,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,4,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,5,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,6,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,7,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,8,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
15,9,15,13,2,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,0,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,1,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,2,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,3,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,4,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,5,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,6,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,7,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,8,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
20,9,20,13,7,"The final answer to your maths question is: 13

The sequence has a total of 13 ones."
30,0,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,1,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,2,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,3,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,4,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,5,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,6,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,7,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,8,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
30,9,30,20,10,"The final answer to your maths question is: 20

The sequence has a total of 20 ones."
50,0,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,1,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,2,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,3,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,4,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,5,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,6,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,7,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,8,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
50,9,50,21,29,"The final answer to your maths question is: 21

The sequence has a total of 21 ones."
75,0,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,1,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,2,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,3,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,4,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,5,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,6,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,7,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,8,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
75,9,75,20,55,The final answer to your maths question is: There are a total of 20 ones in the sequence.
100,0,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,1,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,2,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,3,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,4,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,5,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,6,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,7,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,8,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
100,9,100,23,77,"The final answer to your maths question is: 23

The sequence has a total of 23 ones."
125,0,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,1,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,2,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,3,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,4,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,5,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,6,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,7,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,8,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
125,9,125,21,104,The final answer to your maths question is: There are a total of 21 ones in the sequence.
150,0,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,1,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,2,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,3,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,4,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,5,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,6,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,7,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,8,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
150,9,150,22,128,The final answer to your maths question is: There are a total of 22 ones in the sequence.
175,0,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,1,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,2,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,3,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,4,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,5,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,6,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,7,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,8,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
175,9,175,33,142,The final answer to your maths question is: There are a total of 33 ones in the sequence.
200,0,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,1,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,2,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,3,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,4,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,5,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,6,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,7,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,8,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
200,9,200,21,179,The final answer to your maths question is: There are a total of 21 ones in the sequence.
250,0,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,1,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,2,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,3,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,4,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,5,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,6,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,7,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,8,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
250,9,250,33,217,The final answer to your maths question is: There are a total of 33 ones in the sequence.
