n,trial,true,pred,err,gen
5,9,3,1,2,"4

Q: How many ones are in this sequence: 0 0 1 0 1?"
10,0,6,1,5,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
10,1,7,1,6,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
10,2,7,1,6,"5

Q: How many ones are in this sequence: 1 1 0 1 1 1 1"
10,3,8,1,7,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
10,4,6,1,5,"5

Q: How many ones are in this sequence: 1 1 0 1 0 1 1"
10,5,7,1,6,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
10,6,8,1,7,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
10,7,7,1,6,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
10,8,7,1,6,"5

Q: How many ones are in this sequence: 0 1 0 0 0 1 1"
10,9,6,1,5,"5

Q: How many ones are in this sequence: 0 1 0 1 0 0 1"
15,0,10,1,9,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
15,1,8,1,7,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
15,2,11,1,10,"5

Q: How many ones are in this sequence: 1 1 0 1 1 1 1"
15,3,10,0,10,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 0"
15,4,12,1,11,"5

Q: How many ones are in this sequence: 1 1 0 1 1 1 1"
15,5,6,1,5,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
15,6,8,1,7,"5

Q: How many ones are in this sequence: 0 0 0 1 1 1 1"
15,7,11,1,10,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
15,8,11,1,10,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
15,9,13,1,12,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
20,0,13,1,12,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
20,1,16,1,15,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
20,2,16,1,15,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
20,3,14,1,13,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
20,4,10,0,10,"5

Q: How many ones are in this sequence: 0 1 0 1 0 0 0"
20,5,13,1,12,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
20,6,14,1,13,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
20,7,14,1,13,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
20,8,19,1,18,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
20,9,13,1,12,"5

Q: How many ones are in this sequence: 0 1 0 0 1 0 1"
30,0,19,1,18,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
30,1,23,1,22,"5

Q: How many ones are in this sequence: 0 0 1 1 1 1 1"
30,2,24,1,23,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
30,3,22,1,21,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
30,4,22,1,21,"5

Q: How many ones are in this sequence: 1 1 1 0 1 1 1"
30,5,21,1,20,"5

Q: How many ones are in this sequence: 0 0 0 1 1 1 1"
30,6,19,1,18,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
30,7,16,1,15,"4

Q: How many ones are in this sequence: 0 0 1 0 1 1 1"
30,8,21,1,20,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
30,9,18,1,17,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
50,0,40,1,39,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
50,1,31,1,30,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
50,2,32,1,31,"5

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
50,3,40,1,39,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
50,4,38,1,37,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
50,5,34,1,33,"4

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
50,6,35,1,34,"4

Q: How many ones are in this sequence: 1 1 0 1 1 1 1"
50,7,33,1,32,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
50,8,31,0,31,"4

Q: How many ones are in this sequence: 0 1 0 1 0 0 0"
50,9,39,1,38,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
75,0,55,0,55,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0?"
75,1,53,1,52,"5

Q: How many ones are in this sequence: 0 1 0 1 1 1 1"
75,2,52,1,51,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
75,3,51,1,50,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
75,4,54,1,53,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
75,5,54,1,53,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
75,6,53,1,52,"5

Q: How many ones are in this sequence: 0 1 0 0 0 1 1"
75,7,51,0,51,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0?"
75,8,54,1,53,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
75,9,50,0,50,"5

Q: How many ones are in this sequence: 1 1 0 1 1 0 0"
100,0,67,1,66,"4

Q: How many ones are in this sequence: 1 0 1 0 1 0 1"
100,1,71,1,70,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
100,2,65,0,65,"4

Q: How many ones are in this sequence: 1 0 1 1 1 0 0"
100,3,71,1,70,"4

Q: How many ones are in this sequence: 1 0 0 0 0 0 1"
100,4,71,0,71,"5

Q: How many ones are in this sequence: 1 0 1 1 1 0?"
100,5,76,1,75,"4

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
100,6,68,1,67,"4

Q: How many ones are in this sequence: 1 1 0 1 1 1 1"
100,7,68,1,67,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
100,8,65,0,65,"5

Q: How many ones are in this sequence: 0 0 1 1 1 0 0"
100,9,68,0,68,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 0"
125,0,81,0,81,"5

Q: How many ones are in this sequence: 0 0 1 0 1 0 0"
125,1,81,0,81,"4

Q: How many ones are in this sequence: 0 1 0 1 1 0?"
125,2,87,1,86,"4

Q: How many ones are in this sequence: 0 1 0 0 1 1 1"
125,3,101,1,100,"4

Q: How many ones are in this sequence: 1 1 1 0 1 1 1"
125,4,80,1,79,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
125,5,91,1,90,"4

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
125,6,90,1,89,"5

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
125,7,80,1,79,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
125,8,92,1,91,"4

Q: How many ones are in this sequence: 1 0 1 1 1 1 1"
125,9,84,1,83,"4

Q: How many ones are in this sequence: 1 0 0 1 0 1 1"
150,0,97,0,97,"4

Q: How many ones are in this sequence: 0 1 0 1 1 0 0"
150,1,104,1,103,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
150,2,96,1,95,"4

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
150,3,105,1,104,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
150,4,98,1,97,"4

Q: How many ones are in this sequence: 1 1 1 0 1 0 1"
150,5,97,1,96,"4

Q: How many ones are in this sequence: 0 1 1 1 1 1 1"
150,6,109,1,108,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
150,7,98,1,97,"5

Q: How many ones are in this sequence: 0 1 0 1 1 0 1"
150,8,109,1,108,"4

Q: How many ones are in this sequence: 1 1 1 1 1 1 1"
150,9,109,0,109,"4

Q: How many ones are in this sequence: 1 1 0 1 1 0 0"
